,etiquette,montant_operation,montant_banque,presence_num_ref,similarite_cos,delai_jours,delai_absolu,dans_fenetre_valide,montant_ratio,ecart_montant,montant_exact_match,type_operation_depense,type_operation_facture,categorie_abonnements,categorie_assurances,categorie_conseil,categorie_divers,categorie_divertissement,categorie_déplacements,categorie_formations,categorie_fournitures_bureau,categorie_frais_bancaires,categorie_juridique_conformité,categorie_licences_logicielles,categorie_maintenance,categorie_marketing,categorie_outils_rh,categorie_services_cloud,categorie_services_publiques,categorie_équipement
14267,0,1705.5376985478183,3313.3,False,0.2502219,76,76,False,0.5147549870364344,1607.7623014521819,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14268,0,3508.58,3508.58,False,0.31788832,24,24,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14269,0,3467.9517285549964,4659.26,False,0.29196334,57,57,True,0.7443138456654053,1191.3082714450038,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14270,0,5502.67170353176,6487.49,False,0.43048665,27,27,True,0.8481973310990475,984.8182964682401,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14271,0,12726.11083036802,19967.4,False,0.25465414,89,89,False,0.6373444129114466,7241.289169631982,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14272,0,13305.22,13305.22,False,0.34588766,55,55,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14273,0,3773.29,3773.29,False,0.19003543,71,71,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14274,0,2242.21,2242.21,False,0.3817254,49,49,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14275,0,19664.788892140423,14018.58,False,0.4777097,55,55,True,1.4027661069908952,5646.208892140423,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14276,0,11016.761356814948,19864.62,False,0.2729869,41,41,True,0.5545921017776806,8847.85864318505,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14277,0,1846.98,1846.98,False,0.17980197,52,52,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14278,0,19698.23407356492,13857.5,False,0.20698276,55,55,True,1.4214854103240064,5840.7340735649195,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14279,0,3364.58,3364.58,False,0.22154653,80,80,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14280,0,7806.777583148445,5298.24,False,0.19475898,52,52,True,1.4734662044657179,2508.5375831484453,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14281,0,15779.643090364614,22855.04,False,0.19702558,46,46,True,0.69042290411063,7075.396909635387,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14282,0,5998.488425008859,7163.82,False,0.25185028,68,68,False,0.8373309805395528,1165.3315749911408,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14283,0,9996.609138224456,13459.39,False,0.37568712,80,80,False,0.7427237889848245,3462.7808617755436,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14284,0,18435.725854370463,34313.94,False,0.52335405,101,101,False,0.537266366216484,15878.21414562954,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14285,0,14815.5,14815.5,False,0.29405743,72,72,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14286,0,14625.648390423848,11245.68,False,0.23194258,44,44,True,1.3005570486110087,3379.968390423848,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14287,0,23654.848418764705,16095.74,False,0.31135088,54,54,True,1.4696341031083195,7559.108418764705,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14288,0,233.33444820505585,348.19,False,0.29142192,27,27,True,0.6701354094174325,114.85555179494415,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14289,0,2241.0,2241.0,False,0.38767463,78,78,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14290,0,8799.156234579787,15411.24,False,0.38636786,80,80,False,0.5709570569649026,6612.083765420213,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14291,0,17617.346167615495,14805.0,False,0.31867975,58,58,True,1.1899592142935154,2812.346167615495,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14292,0,3798.8721182269664,3358.85,False,0.32568514,77,77,False,1.1310038013686132,440.02211822696654,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14293,0,19270.485018811287,16387.5,False,0.14933613,46,46,True,1.1759258592714743,2882.985018811287,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14294,0,1999.280560119676,3706.27,False,0.24006,94,94,False,0.5394319788141921,1706.989439880324,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14295,0,1632.5356222914122,2033.28,False,0.25399584,86,86,False,0.8029074314857827,400.74437770858776,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14296,0,487.2412882177845,673.42,False,0.11745049,69,69,False,0.7235325476192933,186.1787117822155,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14297,0,1461.7542391230693,2092.29,False,0.19408444,43,43,True,0.6986384483618759,630.5357608769307,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14298,0,5295.023397021609,4644.41,False,0.36050385,62,62,False,1.1400852631489486,650.6133970216088,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14299,0,26375.98,26375.98,False,0.4047197,57,57,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14300,0,16463.89940705271,11549.94,False,0.23868465,39,39,True,1.4254532410603613,4913.959407052711,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14301,0,30259.42790101716,22658.28,False,0.33065718,91,91,False,1.335468883826008,7601.147901017161,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14302,0,34018.255972789484,27630.15,False,0.20249018,66,66,False,1.2312005534819566,6388.105972789483,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14303,0,26081.76,26081.76,False,0.24647167,76,76,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14304,0,5727.063820497166,7585.79,False,0.3859262,84,84,False,0.754972629152292,1858.7261795028344,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14305,0,27721.17835110083,22795.2,False,0.24255107,54,54,True,1.2160971762081854,4925.978351100828,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14306,0,13547.609753224093,11766.31,False,0.1520162,69,69,False,1.1513898370197704,1781.2997532240934,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14307,0,17365.69,17365.69,False,0.22144744,61,61,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14308,0,4433.703612405014,6821.76,False,0.1984329,39,39,True,0.6499354436985489,2388.0563875949865,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14309,0,9660.2,9660.2,False,0.30325204,92,92,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14310,0,2469.41,2469.41,False,0.3390639,48,48,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14311,0,24115.506661193347,37067.0,False,0.23046401,90,90,False,0.6505923506405522,12951.493338806653,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14312,0,6729.436849155291,5576.35,False,0.32996154,35,35,True,1.2067816491352392,1153.086849155291,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14313,0,2825.0458820514937,4712.23,False,0.38983923,53,53,True,0.5995135810542979,1887.184117948506,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14314,0,3459.901593276556,4892.51,False,0.40529424,41,41,True,0.70718334623262,1432.6084067234442,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14315,0,4294.78,4294.78,False,0.39010057,61,61,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14316,0,7285.14,7285.14,False,0.24956615,89,89,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14317,0,3404.0,3404.0,False,0.20616579,28,28,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14318,0,6477.015304072989,5059.2,False,0.22900447,83,83,False,1.2802449604824853,1417.8153040729894,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14319,0,7070.148892270983,6289.8,False,0.33761945,74,74,False,1.1240657719277216,780.348892270983,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14320,0,6761.16,6761.16,False,0.36899182,82,82,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14321,0,8206.955673666176,12904.7,False,0.40696934,60,60,True,0.6359664055472949,4697.744326333825,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14322,0,2422.7966821301,2829.44,False,0.19602692,53,53,True,0.8562813426438094,406.6433178698999,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14323,0,21965.76,21965.76,False,0.21550852,49,49,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14324,0,12690.732394268258,11536.16,False,0.31102288,39,39,True,1.1000829040398414,1154.572394268258,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14325,0,2886.458611399556,2410.54,False,0.14122604,47,47,True,1.1974323642833373,475.9186113995561,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14326,0,7550.26081583434,11271.96,False,0.2788182,60,60,True,0.6698267928412043,3721.699184165659,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14327,0,326.94,326.94,False,0.18102689,73,73,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14328,0,4182.925538862082,2939.52,False,0.38862762,60,60,True,1.4229961146248646,1243.4055388620823,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14329,0,2382.530982431507,2652.6,False,0.18892734,85,85,False,0.8981870551276132,270.0690175684931,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14330,0,6267.6791600802135,10233.49,False,0.30422992,44,44,True,0.6124674143503549,3965.8108399197863,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14331,0,3019.1,3019.1,False,0.24655336,35,35,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14332,0,1871.06,1871.06,False,0.4463988,71,71,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14333,0,9364.76003803104,14380.91,False,0.24252036,51,51,True,0.6511938422555346,5016.14996196896,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14334,0,17931.007707584584,15947.69,False,0.36759955,28,28,True,1.1243639491101585,1983.3177075845833,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14335,0,2546.58,2546.58,False,0.21941555,59,59,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14336,0,11087.07652084756,8886.45,False,0.1615352,85,85,False,1.2476384293894143,2200.6265208475597,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14337,0,21295.210657366664,14575.69,False,0.35826758,57,57,True,1.4610087520636528,6719.520657366664,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14338,0,5106.086076349465,9937.2,False,0.083538435,33,33,True,0.5138354945406618,4831.113923650536,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14339,0,4460.926790823255,3516.07,False,0.36253226,91,91,False,1.2687252503002655,944.8567908232549,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14340,0,12679.381835568707,9938.38,False,0.27022746,100,100,False,1.2757996610683742,2741.001835568708,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14341,0,3004.542166418152,2649.94,False,0.30028254,81,81,False,1.1338151680483906,354.60216641815214,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14342,0,7340.510436803707,6230.51,False,0.25103182,32,32,True,1.1781556304064527,1110.000436803707,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14343,0,18326.88,18326.88,False,0.12873062,56,56,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14344,0,5018.178405893794,9101.86,False,0.24204454,56,56,True,0.5513354859219757,4083.681594106207,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14345,0,1122.8769890340163,1327.91,False,0.27543503,74,74,False,0.8455972084207637,205.03301096598375,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14346,0,20189.89,20189.89,False,0.16498408,86,86,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14347,0,5046.765372194996,5973.42,False,0.2302567,90,90,False,0.8448703376281923,926.6546278050037,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14348,0,6994.44,6994.44,False,0.2450602,57,57,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14349,0,4526.4,4526.4,False,0.2715427,55,55,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14350,0,25664.64,25664.64,False,0.392973,72,72,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14351,0,14481.79,14481.79,False,0.28142786,49,49,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14352,0,1486.182886839125,1161.49,False,0.16461289,89,89,False,1.2795485857296447,324.6928868391251,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14353,0,20179.16,20179.16,False,0.14279012,75,75,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14354,0,2088.6,2088.6,False,0.23965378,67,67,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14355,0,9640.524669949544,12130.95,False,0.34184518,60,60,True,0.7947048392705883,2490.425330050457,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14356,0,7538.768770878684,5873.15,False,0.36139554,74,74,False,1.2835988814994823,1665.6187708786847,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14357,0,2525.04,2525.04,False,0.46421546,66,66,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14358,0,3438.600116436208,6092.71,False,0.24391702,87,87,False,0.564379416784355,2654.109883563792,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14359,0,9099.151261452118,17539.2,False,0.32233176,41,41,True,0.5187894123706963,8440.048738547883,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14360,0,6947.82,6947.82,False,0.28151226,66,66,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14361,0,8277.26071869328,9459.0,False,0.36171287,30,30,True,0.8750672078119548,1181.73928130672,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14362,0,18739.79283015235,25078.62,False,0.37733942,61,61,False,0.7472417872336018,6338.827169847649,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14363,0,2527.4203769560686,3765.04,False,0.3646472,80,80,False,0.6712864609555459,1237.6196230439314,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14364,0,4208.9,4208.9,False,0.32800502,42,42,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14365,0,30639.36,30639.36,False,0.3763228,84,84,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14366,0,1469.2128321959608,2876.59,False,0.28992298,59,59,True,0.5107480844319006,1407.3771678040393,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14367,0,7648.134019176725,9136.74,False,0.1006539,42,42,True,0.8370747136480544,1488.6059808232749,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14368,0,5033.89,5033.89,False,0.18079771,85,85,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14369,0,4381.644139814048,7381.92,False,0.35031995,41,41,True,0.5935642949007911,3000.2758601859523,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14370,0,13359.6,13359.6,False,0.21262431,90,90,False,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14371,0,3846.0254638817833,3348.82,False,0.31179053,62,62,False,1.1484718390005384,497.2054638817831,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14372,0,675.1183503052505,562.05,False,0.19401821,37,37,True,1.2011713376127577,113.06835030525053,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14373,0,5612.049699682199,6266.36,False,0.19326738,64,64,False,0.8955836721289872,654.3103003178003,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14374,0,7093.113935291594,6163.52,False,0.34374666,91,91,False,1.1508219224228353,929.5939352915939,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14375,0,17732.89,17732.89,False,0.21492288,32,32,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14376,0,2939.98,2939.98,False,0.4311614,54,54,True,1.0,0.0,True,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14377,0,8032.373873864288,12947.76,False,0.25176093,59,59,True,0.6203678376695496,4915.386126135712,False,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
